#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CG7786	Meics	3232167	3226646	FBpp0086334	FBpp0075533	0	0	0	0	0	0.050	0	0.432	0.437
cnc	kni	3236309	3227870	FBpp0297671	FBpp0077941	0	0	0	0	0	0	0	0.437	0.437
grn	Atf3	3234744	3223936	FBpp0289317	FBpp0070234	0	0	0	0	0.051	0.134	0	0.370	0.437
oc	ey	3237101	3233568	FBpp0304126	FBpp0099810	0	0	0	0.588	0.048	0.100	0	0.902	0.437
tll	Abd-B	3231532	3230343	FBpp0085071	FBpp0082826	0	0	0	0	0	0.048	0	0.433	0.437
dpn	en	3232916	3232592	FBpp0087879	FBpp0087197	0	0	0	0	0	0	0	0.437	0.437
Ets21C	run	3227771	3227366	FBpp0077739	FBpp0076971	0	0	0	0	0	0.404	0	0.093	0.436
Hr39	Hr38	3229398	3229364	FBpp0081008	FBpp0080927	0	0	0	0.559	0	0.100	0	0.854	0.436
pnt	Antp	3233173	3229473	FBpp0088658	FBpp0081161	0	0	0	0	0	0.239	0	0.290	0.436
Hr51	cyc	3234273	3226217	FBpp0112948	FBpp0074693	0	0	0	0	0	0.329	0	0.194	0.436
trh	kni	3237711	3227870	FBpp0306032	FBpp0077941	0	0	0	0	0	0	0	0.436	0.436
D	twi	3226619	3224776	FBpp0075488	FBpp0071864	0	0	0	0	0	0.051	0	0.430	0.436
ey	Vsx1	3233568	3224199	FBpp0099810	FBpp0070747	0	0	0	0.554	0.050	0.180	0	0.700	0.436
Dll	Dad	3234768	3230349	FBpp0289353	FBpp0082834	0	0	0	0	0	0.071	0	0.417	0.435
shn	vfl	3233266	3226160	FBpp0089118	FBpp0074576	0	0	0	0	0	0	0	0.435	0.435
Hr78	cad	3233285	3229371	FBpp0089291	FBpp0080942	0	0	0	0	0	0.050	0	0.430	0.435
fkh	CG32779	3234823	3224102	FBpp0289487	FBpp0070576	0	0	0	0	0	0.139	0	0.371	0.435
ab	ss	3237332	3236168	FBpp0304816	FBpp0297168	0	0	0	0	0	0	0	0.435	0.435
h	gl	3233522	3230444	FBpp0099504	FBpp0083005	0	0	0	0	0	0.434	0	0	0.434
fkh	odd	3234823	3227503	FBpp0289487	FBpp0077246	0	0	0	0	0.052	0.100	0	0.390	0.434
CG17912	Myb	3236878	3233299	FBpp0302976	FBpp0089402	0	0	0	0	0.249	0	0	0.277	0.434
oc	ems	3237101	3230090	FBpp0304126	FBpp0082326	0	0	0	0.558	0	0.052	0	0.916	0.434
oc	acj6	3237101	3225779	FBpp0304126	FBpp0073832	0	0	0	0	0.058	0.059	0	0.413	0.434
Rel	Dip3	3233097	3231961	FBpp0088375	FBpp0085913	0	0	0	0	0	0	0	0.434	0.434
h	dpn	3233522	3232916	FBpp0099504	FBpp0087879	0	0	0	0.806	0	0.430	0	0.081	0.434
dm	Ubx	3237064	3230325	FBpp0303995	FBpp0082793	0	0	0	0	0	0	0	0.434	0.434
hkb	brk	3228182	3224333	FBpp0078591	FBpp0071007	0	0	0	0	0	0	0	0.434	0.434
ttk	repo	3231602	3230433	FBpp0085186	FBpp0082986	0	0	0	0	0	0	0	0.433	0.433
Ubx	bin	3230325	3227177	FBpp0082793	FBpp0076609	0	0	0	0	0	0.261	0	0.264	0.433
pan	CG32006	3233954	3233067	FBpp0111569	FBpp0088237	0	0	0	0	0	0.137	0	0.370	0.433
dm	ac	3237064	3223852	FBpp0303995	FBpp0070071	0	0	0	0	0	0	0	0.432	0.432
grn	GATAe	3234744	3230267	FBpp0289317	FBpp0082672	0	0	0	0.583	0.053	0.134	0	0.813	0.432
pan	Mef2	3233954	3232741	FBpp0111569	FBpp0087529	0	0	0	0	0.090	0	0	0.401	0.432
grn	sv	3234744	3233094	FBpp0289317	FBpp0088366	0	0	0	0	0.097	0.048	0	0.392	0.432
Mef2	slou	3232741	3230711	FBpp0087529	FBpp0083521	0	0	0	0	0	0.100	0	0.395	0.432
nmo	net	3237518	3234563	FBpp0305425	FBpp0288762	0	0	0	0	0	0.432	0	0	0.432
Hr96	Hr38	3231041	3229364	FBpp0084131	FBpp0080927	0	0	0	0.552	0	0.100	0	0.830	0.432
CG4328	exex	3235114	3227116	FBpp0290293	FBpp0076468	0	0	0	0	0	0.053	0	0.425	0.432
gl	N	3230444	3224059	FBpp0083005	FBpp0070483	0	0	0	0	0	0.431	0	0	0.431
eve	z	3232718	3224027	FBpp0087478	FBpp0070419	0	0	0	0	0	0	0	0.431	0.431
sbb	kni	3235243	3227870	FBpp0290765	FBpp0077941	0	0	0	0	0	0	0	0.431	0.431
CG8159	CG3281	3235153	3229899	FBpp0290412	FBpp0081985	0	0	0	0.643	0.046	0.429	0	0	0.431
phol	Tbp	3226979	3224643	FBpp0076203	FBpp0071596	0	0	0	0	0.109	0.100	0	0.347	0.431
usp	cyc	3237683	3226217	FBpp0305937	FBpp0074693	0	0	0	0	0	0.329	0	0.187	0.431
pho	Nf-YB	3233074	3229315	FBpp0088268	FBpp0080827	0	0	0	0	0.064	0.068	0	0.399	0.430
pho	Antp	3233074	3229473	FBpp0088268	FBpp0081161	0	0	0	0	0	0.049	0	0.425	0.430
Eip75B	CTCF	3236322	3227163	FBpp0297726	FBpp0076588	0	0	0	0	0	0.102	0	0.392	0.430
Antp	Su(H)	3229473	3229031	FBpp0081161	FBpp0080261	0	0	0	0	0.049	0.245	0	0.269	0.430
hb	prd	3229620	3228836	FBpp0081431	FBpp0079882	0	0	0	0	0	0.048	0	0.426	0.430
cad	run	3229371	3227366	FBpp0080942	FBpp0076971	0	0	0	0	0	0.076	0	0.409	0.430
Vsx2	ey	3233597	3233568	FBpp0099911	FBpp0099810	0	0	0	0.570	0.050	0.180	0	0.704	0.429
shn	slp1	3233266	3227473	FBpp0089118	FBpp0077188	0	0	0	0	0	0.100	0	0.392	0.429
fkh	ftz	3234823	3229462	FBpp0289487	FBpp0081139	0	0	0	0	0	0.103	0	0.390	0.429
da	hth	3237227	3229770	FBpp0304504	FBpp0081732	0	0	0	0	0.053	0.103	0	0.382	0.429
HLH54F	org-1	3233129	3224435	FBpp0088516	FBpp0071187	0	0	0	0	0	0.047	0	0.426	0.429
unpg	fd59A	3232800	3224753	FBpp0087667	FBpp0071809	0	0	0	0	0.051	0.069	0	0.405	0.428
cnc	sima	3236309	3231463	FBpp0297671	FBpp0084931	0	0	0	0	0	0	0	0.428	0.428
slp2	vfl	3227474	3226160	FBpp0077189	FBpp0074576	0	0	0	0	0	0.100	0	0.391	0.428
trh	Stat92E	3237711	3233119	FBpp0306032	FBpp0088489	0	0	0	0	0	0.133	0	0.367	0.428
hth	hng1	3229770	3224595	FBpp0081732	FBpp0071502	0	0	0	0	0	0.428	0	0	0.428
mirr	hng1	3226707	3224595	FBpp0075643	FBpp0071502	0	0	0	0	0	0.428	0	0	0.428
CG13204	hng1	3232613	3224595	FBpp0087229	FBpp0071502	0	0	0	0	0	0.428	0	0	0.428
Dip3	hng1	3231961	3224595	FBpp0085913	FBpp0071502	0	0	0	0	0	0.428	0	0	0.428
PHDP	ac	3224931	3223852	FBpp0072133	FBpp0070071	0	0	0	0	0	0.069	0	0.410	0.427
cyc	Bteb2	3226217	3224178	FBpp0074693	FBpp0070703	0	0	0	0	0	0.049	0	0.422	0.427
CG2116	CG11398	3224387	3223939	FBpp0071103	FBpp0070240	0	0	0	0.576	0.107	0	0	0.852	0.427
Eip78C	EcR	3236217	3235496	FBpp0297287	FBpp0291631	0	0	0	0.569	0	0.071	0	0.894	0.427
Six4	twi	3227864	3224776	FBpp0077932	FBpp0071864	0	0	0	0	0	0	0	0.427	0.427
pho	Mef2	3233074	3232741	FBpp0088268	FBpp0087529	0	0	0	0	0.043	0.130	0	0.367	0.427
br	cg	3234909	3234474	FBpp0289656	FBpp0288474	0	0	0	0	0	0	0	0.426	0.426
Blimp-1	Jra	3237122	3232726	FBpp0304191	FBpp0087498	0	0	0	0	0	0	0	0.426	0.426
Antp	Hand	3229473	3228715	FBpp0081161	FBpp0079662	0	0	0	0	0	0.058	0	0.416	0.426
abd-A	pnr	3230344	3230268	FBpp0082829	FBpp0082675	0	0	0	0	0	0.262	0	0.255	0.426
pnt	twi	3233173	3224776	FBpp0088658	FBpp0071864	0	0	0	0	0	0.071	0	0.408	0.426
ss	odd	3236168	3227503	FBpp0297168	FBpp0077246	0	0	0	0	0	0.053	0	0.419	0.426
ey	cad	3233568	3229371	FBpp0099810	FBpp0080942	0	0	0	0.559	0	0.100	0	0.829	0.426
abd-A	ems	3230344	3230090	FBpp0082829	FBpp0082326	0	0	0	0.575	0.110	0.259	0	0.406	0.424
pan	abd-A	3233954	3230344	FBpp0111569	FBpp0082829	0	0	0	0	0	0.165	0	0.339	0.424
CG14711	CG12219	3229859	3224282	FBpp0081892	FBpp0070886	0	0	0	0.565	0.091	0	0	0.850	0.424
kay	D1	3234489	3229643	FBpp0288515	FBpp0081467	0	0	0	0	0	0.425	0	0	0.424
CG4328	tll	3235114	3231532	FBpp0290293	FBpp0085071	0	0	0	0	0.050	0.050	0	0.413	0.423
eve	Ubx	3232718	3230325	FBpp0087478	FBpp0082793	0	0	0	0.600	0.047	0.239	0	0.610	0.423
cic	Mnt	3235998	3235327	FBpp0293566	FBpp0291035	0	0	0	0	0.365	0.100	0	0.072	0.423
dsf	CG4328	3237528	3235114	FBpp0305445	FBpp0290293	0	0	0	0	0.050	0.050	0	0.413	0.423
fkh	CrebB-17A	3234823	3226027	FBpp0289487	FBpp0074326	0	0	0	0	0	0.074	0	0.402	0.423
CG14655	bin	3228158	3227177	FBpp0078521	FBpp0076609	0	0	0	0	0	0.100	0	0.386	0.423
CTCF	phol	3227163	3226979	FBpp0076588	FBpp0076203	0	0	0	0.559	0.102	0.195	0	0.552	0.423
Hmx	Sox14	3236943	3224895	FBpp0303411	FBpp0072066	0	0	0	0	0.048	0.049	0	0.413	0.422
Ets21C	fd59A	3227771	3224753	FBpp0077739	FBpp0071809	0	0	0	0	0.051	0.155	0	0.337	0.422
prd	run	3228836	3227366	FBpp0079882	FBpp0076971	0	0	0	0	0	0.055	0	0.414	0.422
Xbp1	sima	3236708	3231463	FBpp0301746	FBpp0084931	0	0	0	0	0.046	0.101	0	0.380	0.422
tup	twi	3229221	3224776	FBpp0080661	FBpp0071864	0	0	0	0	0.076	0	0	0.401	0.422
Abd-B	tup	3230343	3229221	FBpp0082826	FBpp0080661	0	0	0	0	0.071	0.255	0	0.231	0.422
Abd-B	ftz-f1	3230343	3226294	FBpp0082826	FBpp0074853	0	0	0	0	0.053	0	0	0.415	0.422
cad	D	3229371	3226619	FBpp0080942	FBpp0075488	0	0	0	0	0	0.070	0	0.404	0.422
nau	Ubx	3230900	3230325	FBpp0083863	FBpp0082793	0	0	0	0	0	0.239	0	0.271	0.421
pan	ftz-f1	3233954	3226294	FBpp0111569	FBpp0074853	0	0	0	0	0	0.338	0	0.161	0.421
cyc	Smox	3226217	3224411	FBpp0074693	FBpp0071140	0	0	0	0	0	0.062	0	0.407	0.421
CG32006	Sox15	3233067	3232343	FBpp0088237	FBpp0086702	0	0	0	0	0	0.100	0	0.383	0.421
fkh	bcd	3234823	3229474	FBpp0289487	FBpp0081168	0	0	0	0	0	0.103	0	0.380	0.420
Ubx	pnr	3230325	3230268	FBpp0082793	FBpp0082675	0	0	0	0	0	0.262	0	0.247	0.420
zfh1	bap	3231529	3230691	FBpp0085063	FBpp0083486	0	0	0	0	0.048	0	0	0.416	0.420
run	gt	3227366	3224035	FBpp0076971	FBpp0070444	0	0	0	0	0	0.356	0	0.137	0.420
Dll	ey	3234768	3233568	FBpp0289353	FBpp0099810	0	0	0	0.584	0.056	0.100	0	0.837	0.420
FoxP	FoxN	3235944	3234040	FBpp0293409	FBpp0111859	0	0	0	0.565	0.049	0.100	0	0.815	0.420
jumu	B-H2	3229765	3225971	FBpp0081715	FBpp0074203	0	0	0	0	0.043	0.058	0	0.409	0.420
dsf	ftz-f1	3237528	3226294	FBpp0305445	FBpp0074853	0	0	0	0.565	0.053	0.264	0	0.484	0.419
tin	Antp	3230690	3229473	FBpp0083485	FBpp0081161	0	0	0	0.578	0.073	0.072	0	0.844	0.419
Med	zfh1	3231597	3231529	FBpp0085176	FBpp0085063	0	0	0	0	0.044	0.166	0	0.330	0.419
Dll	en	3234768	3232592	FBpp0289353	FBpp0087197	0	0	0	0.597	0.105	0	0	0.876	0.419
dsf	ey	3237528	3233568	FBpp0305445	FBpp0099810	0	0	0	0	0.145	0.051	0	0.341	0.419
da	pho	3237227	3233074	FBpp0304504	FBpp0088268	0	0	0	0	0	0.056	0	0.409	0.418
Hey	CG9876	3232945	3224791	FBpp0087945	FBpp0071889	0	0	0	0	0	0.054	0	0.411	0.418
gfzf	her	3235269	3229115	FBpp0290855	FBpp0080440	0	0	0	0	0	0.419	0	0	0.418
oc	bcd	3237101	3229474	FBpp0304126	FBpp0081168	0	0	0	0.559	0	0	0	0.896	0.418
dpn	tll	3232916	3231532	FBpp0087879	FBpp0085071	0	0	0	0	0	0.050	0	0.412	0.418
Ssrp	HmgD	3224944	3224656	FBpp0072151	FBpp0071625	0	0	0	0.924	0.147	0.324	0	0.455	0.418
dsf	sv	3237528	3233094	FBpp0305445	FBpp0088366	0	0	0	0	0	0.050	0	0.413	0.418
Hr4	Eip93F	3237552	3234018	FBpp0305529	FBpp0111787	0	0	0	0	0	0.048	0	0.413	0.417
CG32006	CG30431	3233067	3231666	FBpp0088237	FBpp0085335	0	0	0	0	0	0.100	0	0.379	0.417
CG9727	CG32006	3236914	3233067	FBpp0303226	FBpp0088237	0	0	0	0	0	0.103	0	0.377	0.417
Hr46	Hr38	3235495	3229364	FBpp0291630	FBpp0080927	0	0	0	0.570	0	0.100	0	0.828	0.417
pdm3	Eip93F	3235590	3234018	FBpp0292045	FBpp0111787	0	0	0	0	0.043	0	0	0.416	0.417
kn	Vsx2	3234005	3233597	FBpp0111722	FBpp0099911	0	0	0	0	0.050	0	0	0.411	0.417
HHEX	GATAe	3230676	3230267	FBpp0083439	FBpp0082672	0	0	0	0	0.047	0.163	0	0.327	0.416
unpg	slp2	3232800	3227474	FBpp0087667	FBpp0077189	0	0	0	0	0.090	0.069	0	0.366	0.416
ovo	ftz-f1	3235343	3226294	FBpp0291128	FBpp0074853	0	0	0	0	0.048	0	0	0.412	0.416
dsf	hth	3237528	3229770	FBpp0305445	FBpp0081732	0	0	0	0	0.044	0.071	0	0.396	0.416
FoxN	jumu	3234040	3229765	FBpp0111859	FBpp0081715	0	0	0	0.575	0	0	0	0.924	0.416
eve	cad	3232718	3229371	FBpp0087478	FBpp0080942	0	0	0	0.586	0.043	0	0	0.946	0.416
dsf	Met	3237528	3225536	FBpp0305445	FBpp0073368	0	0	0	0	0	0.329	0	0.165	0.416
Med	Dad	3231597	3230349	FBpp0085176	FBpp0082834	0	0	0	0.569	0	0.134	0	0.766	0.416
Mnt	crp	3235327	3229101	FBpp0291035	FBpp0080411	0	0	0	0	0.095	0	0	0.380	0.416
nmo	eve	3237518	3232718	FBpp0305425	FBpp0087478	0	0	0	0	0	0	0	0.416	0.416
Blimp-1	ss	3237122	3236168	FBpp0304191	FBpp0297168	0	0	0	0	0	0	0	0.415	0.415
Kr	tj	3237497	3235279	FBpp0305365	FBpp0290883	0	0	0	0	0.047	0.048	0	0.408	0.415
Blimp-1	CG11617	3237122	3227801	FBpp0304191	FBpp0077805	0	0	0	0	0	0.050	0	0.410	0.415
salr	sv	3236399	3233094	FBpp0297936	FBpp0088366	0	0	0	0	0	0	0	0.415	0.415
kn	Vsx1	3234005	3224199	FBpp0111722	FBpp0070747	0	0	0	0	0.050	0	0	0.410	0.415
kn	eve	3234005	3232718	FBpp0111722	FBpp0087478	0	0	0	0	0.048	0.107	0	0.367	0.415
pan	GATAe	3233954	3230267	FBpp0111569	FBpp0082672	0	0	0	0	0	0.071	0	0.396	0.415
Blimp-1	Hr39	3237122	3229398	FBpp0304191	FBpp0081008	0	0	0	0	0.090	0.070	0	0.364	0.414
oc	kn	3237101	3234005	FBpp0304126	FBpp0111722	0	0	0	0	0.076	0	0	0.391	0.414
grn	Smox	3234744	3224411	FBpp0289317	FBpp0071140	0	0	0	0	0.056	0.112	0	0.357	0.414
Stat92E	sv	3233119	3233094	FBpp0088489	FBpp0088366	0	0	0	0	0	0	0	0.414	0.414
GATAd	fkh	3237479	3234823	FBpp0305310	FBpp0289487	0	0	0	0	0.047	0.181	0	0.309	0.414
pnr	Antp	3230268	3229473	FBpp0082675	FBpp0081161	0	0	0	0	0	0.262	0	0.239	0.414
Myb	N	3233299	3224059	FBpp0089402	FBpp0070483	0	0	0	0	0	0.114	0	0.366	0.414
pan	hth	3233954	3229770	FBpp0111569	FBpp0081732	0	0	0	0	0.090	0.100	0	0.341	0.414
CG31365	CG8319	3230868	3229686	FBpp0083798	FBpp0081555	0	0	0	0.600	0.115	0	0	0.851	0.414
Kr	run	3237497	3227366	FBpp0305365	FBpp0076971	0	0	0	0	0	0.060	0	0.402	0.414
sv	dl	3233094	3229170	FBpp0088366	FBpp0080560	0	0	0	0	0	0	0	0.415	0.414
Dif	sv	3235257	3233094	FBpp0290792	FBpp0088366	0	0	0	0	0	0	0	0.415	0.414
Mad	nau	3237271	3230900	FBpp0304648	FBpp0083863	0	0	0	0	0	0.189	0	0.305	0.412
Med	tin	3231597	3230690	FBpp0085176	FBpp0083485	0	0	0	0	0	0.133	0	0.350	0.412
Eip78C	Hsf	3236217	3233744	FBpp0297287	FBpp0110266	0	0	0	0	0.102	0.065	0	0.356	0.412
Eip75B	EcR	3236322	3235496	FBpp0297726	FBpp0291631	0	0	0	0.584	0.090	0	0	0.857	0.412
Fer2	Dll	3235295	3234768	FBpp0290923	FBpp0289353	0	0	0	0	0.043	0.047	0	0.408	0.412
br	bab2	3234909	3225135	FBpp0289656	FBpp0072535	0	0	0	0.597	0.071	0	0	0.915	0.412
pnt	Mef2	3233173	3232741	FBpp0088658	FBpp0087529	0	0	0	0	0	0.200	0	0.295	0.412
D	sc	3226619	3223853	FBpp0075488	FBpp0070072	0	0	0	0	0	0.071	0	0.394	0.412
Su(H)	run	3229031	3227366	FBpp0080261	FBpp0076971	0	0	0	0	0	0.100	0	0.374	0.412
EcR	Hr46	3235496	3235495	FBpp0291631	FBpp0291630	0	0	0	0.575	0	0.046	0	0.908	0.412
Kr	CG15011	3237497	3225402	FBpp0305365	FBpp0073100	0	0	0	0	0	0	0	0.413	0.412
Myb	GATAe	3233299	3230267	FBpp0089402	FBpp0082672	0	0	0	0	0.044	0.141	0	0.341	0.412
dpn	abd-A	3232916	3230344	FBpp0087879	FBpp0082829	0	0	0	0	0	0	0	0.412	0.412
sna	prd	3229047	3228836	FBpp0080298	FBpp0079882	0	0	0	0	0	0	0	0.412	0.412
en	gsb-n	3232592	3225061	FBpp0087197	FBpp0072363	0	0	0	0.566	0.047	0.068	0	0.845	0.411
twi	lz	3224776	3224470	FBpp0071864	FBpp0071255	0	0	0	0	0	0.139	0	0.344	0.411
gem	ERR	3235070	3227100	FBpp0290165	FBpp0076448	0	0	0	0	0	0.057	0	0.402	0.411
gcm	bin	3228605	3227177	FBpp0079451	FBpp0076609	0	0	0	0	0	0	0	0.411	0.411
EcR	Ubx	3235496	3230325	FBpp0291631	FBpp0082793	0	0	0	0	0.070	0.050	0	0.387	0.411
cic	hb	3235998	3229620	FBpp0293566	FBpp0081431	0	0	0	0	0	0.070	0	0.393	0.411
FoxP	pros	3235944	3235877	FBpp0293409	FBpp0293146	0	0	0	0	0.091	0	0	0.379	0.411
Jra	sna	3232726	3229047	FBpp0087498	FBpp0080298	0	0	0	0	0	0	0	0.411	0.411
sd	Hey	3236737	3232945	FBpp0301994	FBpp0087945	0	0	0	0	0	0	0	0.411	0.410
CG4328	pnr	3235114	3230268	FBpp0290293	FBpp0082675	0	0	0	0	0.051	0.318	0	0.162	0.410
pnt	abd-A	3233173	3230344	FBpp0088658	FBpp0082829	0	0	0	0	0	0.239	0	0.257	0.410
oc	Eip78C	3237101	3236217	FBpp0304126	FBpp0297287	0	0	0	0	0	0.140	0	0.342	0.410
tll	Vsx1	3231532	3224199	FBpp0085071	FBpp0070747	0	0	0	0	0.053	0.048	0	0.398	0.410
Su(H)	CG15011	3229031	3225402	FBpp0080261	FBpp0073100	0	0	0	0	0	0	0	0.411	0.410
ovo	bcd	3235343	3229474	FBpp0291128	FBpp0081168	0	0	0	0	0.109	0	0	0.364	0.409
Mef2	Antp	3232741	3229473	FBpp0087529	FBpp0081161	0	0	0	0	0.078	0.262	0	0.200	0.409
FoxN	Mef2	3234040	3232741	FBpp0111859	FBpp0087529	0	0	0	0	0	0.160	0	0.325	0.408
kay	pnr	3234489	3230268	FBpp0288515	FBpp0082675	0	0	0	0	0.051	0.134	0	0.338	0.408
HLH54F	bap	3233129	3230691	FBpp0088516	FBpp0083486	0	0	0	0	0.056	0.100	0	0.360	0.408
nau	CrebB-17A	3230900	3226027	FBpp0083863	FBpp0074326	0	0	0	0	0	0.276	0	0.216	0.408
fkh	kni	3234823	3227870	FBpp0289487	FBpp0077941	0	0	0	0	0.090	0	0	0.376	0.408
pan	sv	3233954	3233094	FBpp0111569	FBpp0088366	0	0	0	0	0.064	0.130	0	0.332	0.408
Hr51	Vsx1	3234273	3224199	FBpp0112948	FBpp0070747	0	0	0	0	0.056	0.048	0	0.394	0.408
hb	run	3229620	3227366	FBpp0081431	FBpp0076971	0	0	0	0	0.050	0.060	0	0.391	0.408
eve	en	3232718	3232592	FBpp0087478	FBpp0087197	0	0	0	0.588	0.051	0	0	0.917	0.408
Smox	Atf3	3224411	3223936	FBpp0071140	FBpp0070234	0	0	0	0	0	0.102	0	0.368	0.408
pnt	fd59A	3233173	3224753	FBpp0088658	FBpp0071809	0	0	0	0	0	0.155	0	0.327	0.407
CG14710	CG4820	3234591	3234140	FBpp0288841	FBpp0112133	0	0	0	0.575	0.076	0	0	0.850	0.407
Stat92E	sima	3233119	3231463	FBpp0088489	FBpp0084931	0	0	0	0	0	0.133	0	0.344	0.407
eve	Vsx1	3232718	3224199	FBpp0087478	FBpp0070747	0	0	0	0	0	0	0	0.407	0.407
Usf	kay	3236619	3234489	FBpp0301043	FBpp0288515	0	0	0	0	0	0.135	0	0.342	0.407
Mef2	abd-A	3232741	3230344	FBpp0087529	FBpp0082829	0	0	0	0	0.047	0.262	0	0.224	0.407
cnc	tll	3236309	3231532	FBpp0297671	FBpp0085071	0	0	0	0	0	0.060	0	0.396	0.407
GATAe	ftz-f1	3230267	3226294	FBpp0082672	FBpp0074853	0	0	0	0	0.050	0.100	0	0.361	0.406
Myb	pnr	3233299	3230268	FBpp0089402	FBpp0082675	0	0	0	0	0.044	0.141	0	0.335	0.406
foxo	tin	3236007	3230690	FBpp0293589	FBpp0083485	0	0	0	0	0.047	0.100	0	0.363	0.406
salr	Ubx	3236399	3230325	FBpp0297936	FBpp0082793	0	0	0	0	0	0.069	0	0.389	0.406
TFAM	HmgD	3230635	3224656	FBpp0083356	FBpp0071625	0	0	0	0	0.091	0	0	0.374	0.406
Hr46	ftz-f1	3235495	3226294	FBpp0291630	FBpp0074853	0	0	0	0.561	0	0	0	0.872	0.406
tin	mirr	3230690	3226707	FBpp0083485	FBpp0075643	0	0	0	0	0	0.070	0	0.388	0.406
ind	Abd-B	3237702	3230343	FBpp0306007	FBpp0082826	0	0	0	0.628	0	0.333	0	0.322	0.405
lab	bin	3229491	3227177	FBpp0081194	FBpp0076609	0	0	0	0	0	0.069	0	0.387	0.405
kn	CG11617	3234005	3227801	FBpp0111722	FBpp0077805	0	0	0	0	0	0	0	0.405	0.405
Blimp-1	Hr38	3237122	3229364	FBpp0304191	FBpp0080927	0	0	0	0	0	0	0	0.405	0.405
dm	TFAM	3237064	3230635	FBpp0303995	FBpp0083356	0	0	0	0	0	0.071	0	0.386	0.405
usp	ftz-f1	3237683	3226294	FBpp0305937	FBpp0074853	0	0	0	0.729	0	0.264	0	0.723	0.405
kay	Med	3234489	3231597	FBpp0288515	FBpp0085176	0	0	0	0	0	0.065	0	0.390	0.405
ovo	N	3235343	3224059	FBpp0291128	FBpp0070483	0	0	0	0	0.108	0	0	0.360	0.405
tll	ftz-f1	3231532	3226294	FBpp0085071	FBpp0074853	0	0	0	0.599	0.053	0.264	0	0.476	0.405
ey	dpn	3233568	3232916	FBpp0099810	FBpp0087879	0	0	0	0	0	0.060	0	0.393	0.405
fkh	bin	3234823	3227177	FBpp0289487	FBpp0076609	0	0	0	0.606	0.046	0.139	0	0.787	0.405
sd	salr	3236737	3236399	FBpp0301994	FBpp0297936	0	0	0	0	0.052	0.048	0	0.393	0.404
Ets97D	lz	3231215	3224470	FBpp0084458	FBpp0071255	0	0	0	0	0	0.404	0	0	0.404
CrebB-17A	N	3226027	3224059	FBpp0074326	FBpp0070483	0	0	0	0	0	0.100	0	0.365	0.404
Ets97D	run	3231215	3227366	FBpp0084458	FBpp0076971	0	0	0	0	0	0.404	0	0	0.404
Ets21C	lz	3227771	3224470	FBpp0077739	FBpp0071255	0	0	0	0	0	0.404	0	0	0.404
bap	Antp	3230691	3229473	FBpp0083486	FBpp0081161	0	0	0	0.587	0	0.263	0	0.483	0.403
Nf-YB	CG9305	3229315	3228919	FBpp0080827	FBpp0080050	0	0	0	0	0.053	0.050	0	0.390	0.403
pan	nau	3233954	3230900	FBpp0111569	FBpp0083863	0	0	0	0	0	0	0	0.403	0.403
shn	slp2	3233266	3227474	FBpp0089118	FBpp0077189	0	0	0	0	0	0.100	0	0.364	0.403
Hr51	vri	3234273	3228239	FBpp0112948	FBpp0078706	0	0	0	0	0	0.100	0	0.363	0.402
D	acj6	3226619	3225779	FBpp0075488	FBpp0073832	0	0	0	0	0.048	0.302	0	0.172	0.402
pan	sima	3233954	3231463	FBpp0111569	FBpp0084931	0	0	0	0	0	0	0	0.402	0.402
dpn	hb	3232916	3229620	FBpp0087879	FBpp0081431	0	0	0	0	0	0.050	0	0.397	0.402
lbe	Doc2	3230694	3227009	FBpp0083490	FBpp0076274	0	0	0	0	0	0.058	0	0.392	0.402
CG3407	slp2	3227480	3227474	FBpp0077204	FBpp0077189	0	0	0	0	0	0.100	0	0.363	0.402
Ubx	Doc2	3230325	3227009	FBpp0082793	FBpp0076274	0	0	0	0	0	0.362	0	0.101	0.402
Abd-B	exex	3230343	3227116	FBpp0082826	FBpp0076468	0	0	0	0.575	0.048	0.333	0	0.259	0.401
en	tup	3232592	3229221	FBpp0087197	FBpp0080661	0	0	0	0	0	0	0	0.401	0.401
usp	Dp	3237683	3232414	FBpp0305937	FBpp0086853	0	0	0	0	0.057	0	0	0.391	0.401
grn	Hey	3234744	3232945	FBpp0289317	FBpp0087945	0	0	0	0	0	0.317	0	0.160	0.401
nmo	Myb	3237518	3233299	FBpp0305425	FBpp0089402	0	0	0	0	0	0.188	0	0.293	0.401
kn	odd	3234005	3227503	FBpp0111722	FBpp0077246	0	0	0	0	0	0.102	0	0.360	0.401
h	ttk	3233522	3231602	FBpp0099504	FBpp0085186	0	0	0	0	0	0.336	0	0.136	0.401
pnt	repo	3233173	3230433	FBpp0088658	FBpp0082986	0	0	0	0	0	0.050	0	0.396	0.401
ewg	Mef2	3236529	3232741	FBpp0300529	FBpp0087529	0	0	0	0	0	0	0	0.400	0.400
sv	Vsx1	3233094	3224199	FBpp0088366	FBpp0070747	0	0	0	0	0	0.100	0	0.360	0.400
EcR	Smox	3235496	3224411	FBpp0291631	FBpp0071140	0	0	0	0	0	0.100	0	0.361	0.400
